,id,name,hair,birth_date,race_result,debut_weight,sales_price,relatives
2814,2015100449,ロジフレンチ,鹿毛,2015/4/26,0-0-0-2,516.0,,バトルヴィゴーレ、イリュジオン
2815,2015102303,ロトヴィグラス,栗毛,2015/4/19,0-0-0-2,460.0,,パドミニ、カズノアレックス
2816,2015101408,ロンドンシーズン,鹿毛,2015/4/15,0-0-0-2,434.0,,ダイワエルシエーロ、ダイワディライト
2817,2015105431,ヴァイスブリッツ,鹿毛,2015/6/3,0-0-0-1,430.0,,ビッグウィーク、タイセイジーニアス
2818,2015102974,シモキタタロウ,黒鹿毛,2015/4/11,1-1-2-8,432.0,561,ホワイトハートの2017
2819,2015102702,ダイナミックゲイン,青鹿毛,2015/6/17,1-1-1-7,450.0,313,クロヴァージョ、ボールドグランツ
2820,2015100268,ベーカークイン,鹿毛,2015/4/20,1-4-3-13,380.0,,サウンドグロリー、サンデンバー
2821,2015103968,レザンフレーズ,鹿毛,2015/4/16,1-1-1-13,414.0,,アイスバードック、エージバードックの2014
2822,2015103087,ナルトチャン,鹿毛,2015/4/29,0-1-0-13,459.0,237,トウカイリーブル、トウカイクッキー
2823,2015100951,クレイジーダイヤ,鹿毛,2015/3/28,2-2-0-16,456.0,162,ハニーハート、キマイラ
2824,2015106342,ホリノフェイス,鹿毛,2015/4/3,1-2-4-13,482.0,,カイシュウボナンザ、ブラックプール
2825,2015101166,ジョウショーメイト,鹿毛,2015/3/30,1-3-1-14,456.0,237,ハニームーン、カケジヤソデノ
2826,2015104280,ポメロ,鹿毛,2015/4/7,0-0-1-8,498.0,,ブラックコンドル、ラピッドオレンジ
2827,2015100267,ブラックイチバン,青鹿毛,2015/5/27,1-2-2-18,391.0,,サーストンフロリダ、キョウワイリス
2828,2015102056,アリアンナ,栗毛,2015/6/4,0-1-0-0,477.0,518,タイムオブウォータ、ヴィスペッツァの2017
2829,2015100001,クインズベンチ,栗毛,2015/3/31,0-1-0-3,453.0,,アヴィドの2012、アヴィドの2013
2830,2015103512,ゴールデンスパロー,栗毛,2015/5/10,1-1-0-4,438.0,,ウワサノジョニー、エムオーシェダー
2831,2015100935,ディセントファミリ,青鹿毛,2015/3/10,0-0-0-7,468.0,378,メイショウガザニアの2016、メイショウガザニアの2017
2832,2015101087,トーセンカノープス,栗毛,2015/3/15,0-1-0-7,388.0,,ボーディングパス、ドックオブザベイ
2833,2015103415,マーシカーレッジ,黒鹿毛,2015/5/6,0-1-0-4,436.0,,ミライヘノビジョン
2834,2015102065,マリーララヒメ,黒鹿毛,2015/4/6,0-1-0-7,442.0,,アガタピアス、マスカラス
2835,2015105981,エイコーノユメ,鹿毛,2015/4/30,0-0-1-5,466.0,,エイコーメガミ、マリアンズクック
2836,2015105678,ファインブギー,黒鹿毛,2015/3/21,1-0-2-6,446.0,,セイコーライコウ、テイエムイキオイ
2837,2015103666,ヤマジュンロッキー,栗毛,2015/4/27,0-2-0-4,483.0,,トサノナデシコ、ハルカゼ
2838,2015101926,シグラップリンリン,芦毛,2015/5/25,1-1-0-7,436.0,,ヴァイスザクラウン
2839,2015101945,ホウヨウカルチャー,鹿毛,2015/4/3,0-2-3-9,424.0,,ショウノペレウス、テッサロニキ
2840,2015101354,ラッドカバレッタ,鹿毛,2015/3/28,1-2-0-5,456.0,,ナイキマドリード、スイートジュエリー
2841,2015100369,パルドン,栗毛,2015/3/21,0-0-1-4,419.0,,アジュディハルオー、サイドエフェクト
2842,2015100701,コスモハーキュリー,鹿毛,2015/4/7,3-1-0-8,440.0,,コスモマクスウェルの2014、コスモマクスウェルの2017
2843,2015105344,アセロラチャン,黒鹿毛,2015/4/20,0-0-2-13,422.0,162,オールウェイズゼア、ニュースターガールの2016
2844,2015102359,ハッピークリスマス,栗毛,2015/3/22,1-0-1-8,523.0,,アイウォントユー、ダンスインザスカイ
2845,2015102087,ピンクトントン,青鹿毛,2015/3/30,1-0-1-19,415.0,,キャラメルベルン
2846,2015101973,サザンベルン,鹿毛,2015/3/12,1-2-4-13,382.0,97,カシノボルト、キンシゴールド
2847,2015103436,ラララライ,青鹿毛,2015/5/4,0-2-3-10,410.0,259,ハルネセジール、トチノマドンナ
2848,2015101092,トーセンクラージュ,黒鹿毛,2015/3/25,0-0-0-11,418.0,,ヒカルソラフネ、アドマイヤイバマ
2849,2015105840,プロンタメンテ,鹿毛,2015/4/20,0-1-0-0,443.0,378,ハツデン、ロクハラタンダイ
2850,2015102662,ディヴァインサーガ,青鹿毛,2015/4/24,0-2-0-5,448.0,,ゴットサーガの2017
2851,2015109019,サウスポー,青鹿毛,2015/5/13,2-2-1-11,440.0,,カゼノボレロ、アレックス
2852,2015102921,キモンガール,鹿毛,2015/5/23,1-0-1-9,454.0,216,テンベアハート、ディライトラッシュ
2853,2015101084,トーセンアンタレス,鹿毛,2015/3/5,4-0-0-6,436.0,,キャロルショコラ、トーセントルマリン
2854,2015101211,アールケイツー,鹿毛,2015/4/18,0-0-0-8,429.0,,マイネルデアデビル、クラウンスウィープ
2855,2015103971,ピエシクローヌ,鹿毛,2015/5/11,0-1-1-10,452.0,,ドランケンブロール、コノハナの2016
2856,2015102096,リコートルーパー,黒鹿毛,2015/4/19,1-1-3-5,462.0,,ドラゴンキラリ、ドラゴンウィザード
2857,2015104569,デルママンハッタン,栗毛,2015/4/1,3-0-0-7,446.0,280,ストラタジェム、カムイミンタラ
2858,2015102670,ネオブラスト,黒鹿毛,2015/3/20,0-1-0-6,430.0,,ゴールドブライアン、スギノブロッサム
2859,2015105469,ミスティックリズム,鹿毛,2015/4/2,1-2-2-20,408.0,32,セイフケンシロウ、デルマテンジン
2860,2015102518,ミキノオルゴール,鹿毛,2015/5/18,0-1-0-8,481.0,205,アポロラムセス、グレンデール
2861,2015106519,トキノヴァンクール,鹿毛,2015/5/4,2-1-2-3,484.0,,ベニノラブリー、ワイルドダンスの2009
2862,2015101216,カゼノリボン,黒鹿毛,2015/3/27,0-0-1-3,475.0,,レプティスマグナ、トーコーファラオ
2863,2015102898,エイシンヘケト,栗毛,2015/3/26,1-1-2-7,404.0,,ミッドナイトソプラノの2016
2864,2015105510,カクカクシカジーカ,芦毛,2015/3/23,0-1-0-5,420.0,594,ベルモントラハイナ、ワキノキセキ
2865,2015100335,ビッグフライト,芦毛,2015/3/3,2-1-1-3,460.0,,アロハスピリット、ハートヴァインの2016
2866,2015100885,ブルベアシュンギク,栗毛,2015/2/13,0-0-1-3,494.0,345,ライトマッスル、ノスタルジック
2867,2015109155,セユウナイス,鹿毛,2015/4/2,1-0-0-10,458.0,,セユウレディの2016
2868,2015104135,チャーミングリボン,青鹿毛,2015/2/27,0-1-0-1,487.0,,パーフェクトデイ、ハートランド
2869,2015109046,アンジュノワール,青鹿毛,2015/4/19,1-0-3-12,412.0,108,フクノグングニル、シバノプリンセス
2870,2015104015,ソトコマタ,鹿毛,2015/4/28,1-1-2-4,440.0,226,ヒカリセット、コスモポラリス
2871,2015105215,エイシンセルジオ,栗毛,2015/4/6,1-1-2-11,431.0,,コパノワトソン
2872,2015100228,ウインハピネス,黒鹿毛,2015/3/31,1-0-0-2,494.0,,マイネボヌール、ウインベントゥーラ
2873,2015104398,クラムチャウダー,黒鹿毛,2015/3/25,0-1-1-3,450.0,,ソリーソアンジェロの2016、ソリーソアンジェロの2017
2874,2015106139,セイイザベラ,栗毛,2015/3/24,0-0-2-15,433.0,,カレンバッドガール、フレンチヴォーグ
2875,2015100083,ファッションガール,栗毛,2015/3/12,1-0-3-7,418.0,,レアリサールの2016、レアリサールの2017
2876,2015105147,アベニンマルカート,鹿毛,2015/3/16,1-4-0-9,442.0,,アベニンプラナスの2016、アベニンプラナスの2017
2877,2015100049,キタキタフーガ,栗毛,2015/3/5,0-0-2-7,478.0,,センペンバンカ、サニーデイグッド
2878,2015100853,クレマン,芦毛,2015/3/9,1-0-0-10,476.0,432,パセンジャーシップ、スーパープルーム
2879,2015104407,ミッキーガーデン,鹿毛,2015/3/4,0-0-1-3,430.0,,デルマミセラレテ、エスカルラータ
2880,2015102960,ユウクインスター,黒鹿毛,2015/5/9,3-0-0-8,450.0,,ユウチェンジ、フィッシャーガール
2881,2015103442,ツルガニコル,鹿毛,2015/3/17,0-1-0-9,489.0,237,ツルガオウ、ニューステップの2016
2882,2015102689,バンドゥーラ,鹿毛,2015/3/5,1-4-2-4,460.0,,アルノルフィーニ、ジュエリーハート
2883,2015101428,クリノマンチェスー,鹿毛,2015/3/26,0-2-0-9,418.0,,
2884,2015103965,トーシンヌメラトム,鹿毛,2015/4/3,1-0-1-5,500.0,,ワイルドゲーム、カンガルールブタン
2885,2015103156,マルイソル,栗毛,2015/4/3,0-1-1-6,501.0,,ヴァローア、ボーントゥレイン
2886,2015105670,フッケバイン,鹿毛,2015/5/5,1-0-1-4,472.0,961,フクノロブロイ、チョウシアワセ
2887,2015105333,キナコ,栗毛,2015/3/1,1-5-2-8,414.0,,ダストデビル、ダブルハッピーの2017
2888,2015105279,マビリス,栗毛,2015/1/30,0-1-0-6,438.0,,インディウム、ドンウォーリア
2889,2015102132,ヒマラヤミューズ,鹿毛,2015/3/13,1-2-1-6,453.0,216,ガンバレアナコンダ、アナコンダの2016
2890,2015105694,スレイベル,鹿毛,2015/6/8,2-1-2-19,412.0,,カスタネット、プレイアップ
2891,2015109102,オレンジホープ,栗毛,2015/4/1,2-0-1-16,484.0,,ヴィーヴァミラコロ、タニノシュヴァリエ
2892,2015105336,カミノハナコ,青毛,2015/4/30,0-1-0-12,422.0,,エンシャントアーツ、マッシヴプリンス
2893,2015109089,キスイットベター,栗毛,2015/2/17,0-0-0-10,471.0,,フレッシュドールの2016、フレッシュドールの2017
2894,2015102721,クリーンハイキック,鹿毛,2015/3/9,0-1-0-2,485.0,,テラザフォルマ、テラザインスパイア
2895,2015102340,デゴイチ,黒鹿毛,2015/4/6,0-1-0-1,497.0,,エルウェーオージャ、ネクタルブルー
2896,2015100496,ヤマジュンミクロ,青鹿毛,2015/3/25,0-0-1-14,427.0,,ナイトフォックス、サンドバレエ
2897,2015102195,リョウランパトラ,栗毛,2015/4/30,0-0-1-15,439.0,108,アクラー、ノアロック
2898,2015102339,プレシャスグリーン,黒鹿毛,2015/6/2,2-0-0-2,458.0,,ポエムロビン
2899,2015105207,エンドオブザロード,鹿毛,2015/5/12,2-3-0-4,458.0,,ファッショナブルの2016
2900,2015106355,エンドラ,栗毛,2015/2/21,2-0-2-15,406.0,,
2901,2015105230,ユメノワケブネ,鹿毛,2015/5/19,0-0-2-8,496.0,324,ブロッサムシャワー
2902,2015103069,ゴクロウサマ,黒鹿毛,2015/4/14,1-0-2-14,448.0,,リンカーンジェダイ、トリウンファラ
2903,2015103303,アイガー,黒鹿毛,2015/5/4,0-0-0-6,476.0,3780,クラウンディバイダ、ゴットマスタング
2904,2015101654,アフリカンゴールド,栗毛,2015/3/26,1-0-0-3,486.0,,スワンソング、アフリカンブルー
2905,2015104950,アプルーヴァル,鹿毛,2015/2/16,0-0-0-3,522.0,,ファイナンス、エトワール
2906,2015110029,アメリカンドミンゴ,鹿毛,2015/4/26,0-0-0-3,422.0,,
2907,2015103235,アンクルスター,黒鹿毛,2015/2/28,0-0-0-3,476.0,,グレイングロース、カーマンライン
2908,2015105265,アンポルタン,鹿毛,2015/4/6,0-0-0-4,428.0,,キャプテンムーン
2909,2015103612,イアハート,栗毛,2015/5/21,0-0-0-4,436.0,,サムソンズプライド、デュパルクカズマ
2910,2015106385,エイシンメッセ,黒鹿毛,2015/4/26,0-0-0-4,434.0,,エーシンマダムジー、エーシンデューク
2911,2015100652,エルコンフェアリー,鹿毛,2015/4/4,0-0-0-5,438.0,,タカノハーバー、シルクダンディー
2912,2015105537,クイーンステッラ,黒鹿毛,2015/6/8,0-0-0-3,476.0,,ゴーイングパワー、ゴーインググレート
2913,2015105161,ゲンキチチカラ,青鹿毛,2015/4/9,0-0-0-4,510.0,,ゲンキチハヤブサ、ゲンキチヤマト
2914,2015100714,コスモエクセレント,鹿毛,2015/4/20,1-0-0-7,490.0,,ハルズハッピー、ドラゴンヘッド
2915,2015100732,コスモグラトナス,青毛,2015/5/1,0-0-1-10,440.0,,アッツ、マイネカメリアの2017
2916,2015100440,コントラスト,鹿毛,2015/3/31,0-0-0-10,458.0,,サンタンパ、キョウエイハマー
2917,2015106250,ゴールデンライラ,栗毛,2015/4/2,0-0-0-3,468.0,,ピーエムチャンコ、プラウドフェロー
2918,2015101330,サンライズカイザー,鹿毛,2015/2/17,0-0-0-5,470.0,,オールタイムベスト、モンテエベレスト
2919,2015105440,ザスリーサーティ,青鹿毛,2015/3/8,0-0-0-1,466.0,,ワンスインナムーン、ディバインコード
2920,2015102325,シゲルワサビ,黒鹿毛,2015/3/15,0-0-0-5,560.0,1674,ツクバジャパン、ツクバリンカーン
2921,2015103853,シネマソングス,黒鹿毛,2015/3/27,0-1-0-2,424.0,,アースビルボード、アースリヴィングの2017
2922,2015105845,ショウナンガレオン,芦毛,2015/4/27,0-0-0-3,504.0,2160,マイネルブルローネ、ルミナスギャラン
2923,2015106251,シンボリティアラ,芦毛,2015/4/6,0-1-0-1,448.0,572,エニシノイトの2016、エニシノイトの2017
2924,2015104980,ジューンスクスク,鹿毛,2015/4/12,1-0-0-3,418.0,1026,リビングプルーフ、クロークス
2925,2015102470,ジョウトウ,栗毛,2015/4/8,0-0-0-6,480.0,,モウイイデショウ、ダダッコ
2926,2015103213,スズカローレル,鹿毛,2015/5/11,0-0-0-3,408.0,,スズカデヴィアス、レイホーロマンス
2927,2015101876,スマイルサンティエ,鹿毛,2015/4/16,3-0-1-5,458.0,972,ジョッセルフェルト、ロゼットネビュラの2011
2928,2015103296,スリーケープマンボ,鹿毛,2015/3/27,0-0-0-4,506.0,,スリーオリジン、スリーオーシャンの2016
2929,2015104423,セレナライティア,栗毛,2015/2/7,0-0-0-2,444.0,1134,チーフアセスメント、ミッキーオフィサー
2930,2015103900,ソウラセブン,青鹿毛,2015/3/29,0-0-0-10,438.0,324,ディアチャイブ、ラロキューンの2016
2931,2015101567,ターコイズ,栗毛,2015/4/4,0-0-0-2,502.0,,ファッショニスタ、スモーダリング
2932,2015105700,タイガーオスカー,芦毛,2015/2/9,1-2-3-10,461.0,,ババランラン、セザムノワール
2933,2015105791,タイセイトレンディ,青鹿毛,2015/4/18,0-1-0-1,468.0,540,モズカケハシ、ルナフェリーナの2017
2934,2015101643,タツノリソックリ,黒鹿毛,2015/4/16,0-0-0-5,462.0,324,ローズストリート、プリマゴールド
2935,2015102288,チャノカオリ,鹿毛,2015/3/5,0-0-0-11,428.0,,バクシンガール、ハナハタチバナ
2936,2015100485,テイエムオーラコ,栗毛,2015/4/30,0-0-0-3,456.0,561,サクラアルカンジュ、ギガンテス
2937,2015101849,ディアビオラン,黒鹿毛,2015/5/27,0-0-0-4,460.0,367,ライドオンウインド、マイネルサンオペラ
2938,2015104233,デルマコニャック,鹿毛,2015/2/28,0-0-0-2,438.0,,セイザンコズウェイ、ウインドクラスト
2939,2015100795,ドッペルゲンガー,栗毛,2015/3/26,0-0-1-5,454.0,,エナジャイズ、テイエムプリンセス
2940,2015106354,ドナプリモ,青鹿毛,2015/4/4,0-1-0-4,464.0,,ドンマネー、ドナソレイユ
2941,2015105881,ドラゴンホール,黒鹿毛,2015/3/21,0-0-0-4,474.0,669,ダンディーライアン、ウインコーラル
2942,2015101994,ドリームバンバン,鹿毛,2015/3/2,0-0-0-6,466.0,820,メイショウサギリ、タケノチャンスの2017
2943,2015105432,ナイトジュレップ,栗毛,2015/4/15,0-0-0-4,482.0,,ローズジュレップ、ファインキャプテン
2944,2015106079,ナムラユメ,青鹿毛,2015/5/11,0-0-0-7,454.0,,ナムラマース、ナムラオウドウ
2945,2015105487,ナリタカピリナ,鹿毛,2015/5/29,0-0-0-4,480.0,,ナリタノヘア、オースミマルス
2946,2015104633,ナリノレーヴドール,鹿毛,2015/4/2,0-0-0-6,452.0,2268,ノーワンライクユー、マリノエリー
2947,2015101776,ニシノシコン,鹿毛,2015/5/17,0-0-0-4,446.0,,ガロ、ニシノカーリーの2016
2948,2015101681,ハードファクト,鹿毛,2015/2/23,0-0-0-4,448.0,432,グランツ、アイサレジョウズ
2949,2015101251,ハタノレジーナ,青鹿毛,2015/6/5,0-0-0-5,456.0,,ミカドポーネグリフ、ミカドアクアラグナ
2950,2015104919,ハッピーオーキッド,鹿毛,2015/2/26,0-0-0-2,480.0,,ハッピーロングラン、ランドルト
2951,2015104394,パワフルヴォイス,黒鹿毛,2015/4/14,0-0-0-5,526.0,,ソウルフルヴォイスの2014、ソウルフルヴォイスの2016
2952,2015106521,ヒデノトパーズ,黒鹿毛,2015/4/11,0-0-0-4,436.0,,ヒデノヒロイン、ヒデノホープ
2953,2015105182,フェスタマドンナ,鹿毛,2015/1/27,1-0-0-2,486.0,,エクスクライム、エクスパーシヴ
2954,2015100174,フジワンタイフーン,鹿毛,2015/3/10,0-0-0-8,480.0,1188,ブボナ、ユズレモン
2955,2015105444,ブリリアントリリー,鹿毛,2015/5/17,0-0-1-4,466.0,,トーセンオーラ、トーセンモバイル
2956,2015103757,プラチナバローズ,青鹿毛,2015/3/24,0-0-0-6,460.0,1674,ロックドクトリンの2016、ロックドクトリンの2017
2957,2015102481,ベルウッドスワロー,鹿毛,2015/3/15,0-0-0-3,484.0,561,エリーティアラ、ヴェルテュ
2958,2015103187,ベルウッドホーク,黒鹿毛,2015/5/15,0-0-0-6,458.0,723,トーホウファイター、ツルマルオトメ
2959,2015100143,ペイシャエリート,栗毛,2015/5/9,0-0-0-4,478.0,,テイエムチェロキー、フライガイザー
2960,2015103517,ボアヴィスタ,鹿毛,2015/5/31,0-0-0-2,524.0,,ディープスカイ、サクセスガーウィン
2961,2015106159,ボニータミノル,鹿毛,2015/3/2,0-0-0-6,450.0,,セブンシーミノル、アクティーボミノル
2962,2015102017,ボリュームラベル,鹿毛,2015/4/16,0-0-0-5,484.0,,ルートディレクトリ、クリッピングエリアの2017
2963,2015102948,マイネルソラニテ,鹿毛,2015/3/30,0-0-0-8,506.0,,ハンキードーリ、カフジドラゴン
2964,2015100725,マイネルビーラヴド,栗毛,2015/5/22,0-0-0-11,476.0,,マースチェル、ウインアシュリン
2965,2015101230,マッシヴコマンダー,栗毛,2015/3/26,0-0-0-4,514.0,270,トリプルアロー、ドリームワールド
2966,2015105019,マルケッサ,鹿毛,2015/1/27,0-0-0-3,444.0,,サトノダイヤモンド、リナーテ
2967,2015105711,ミヤビフィオーラ,黒鹿毛,2015/5/3,0-0-0-8,434.0,,キングデュナミス、ミヤビエメライン
2968,2015101609,ミュゼット,栗毛,2015/5/4,0-0-0-2,456.0,,センスオブエナジー、サンデーミューズの2016
2969,2015102026,ミリオネア,青鹿毛,2015/4/17,0-3-2-3,394.0,,カツジャックポットの2016、カツジャックポットの2017
2970,2015101197,ムーンケリー,黒鹿毛,2015/5/21,0-0-0-3,512.0,,バラブシュカ、ラガースウィフト
2971,2015105229,メイクポーチ,栗毛,2015/4/15,0-0-0-3,434.0,,ストロングポイント、イデア
2972,2015103381,メイショウサンアイ,鹿毛,2015/5/30,0-0-0-6,470.0,,メイショウガーデン、メイショウマトイ
2973,2015100139,メイショウヤシチ,黒鹿毛,2015/3/19,0-0-0-6,468.0,518,ボルドーシエル、シグラップアマンダ
2974,2015102913,メイショウリボベジ,鹿毛,2015/3/25,0-0-0-3,442.0,334,メイショウユウワ、メイショウカザネ
2975,2015104221,メロス,黒鹿毛,2015/5/4,0-0-0-3,450.0,1728,アレキパの2016、アレキパの2017
2976,2015102748,モンサンクリック,鹿毛,2015/5/8,0-0-0-3,488.0,,コスモカリナン、エアカリナンの2017
2977,2015106401,ラグナーズルート,黒鹿毛,2015/4/30,0-0-0-5,428.0,162,シュバルオニバ、エメラルストーンの2016
2978,2015105543,ラッキーユー,鹿毛,2015/5/9,0-0-0-5,452.0,550,サイタスリーレッド、イキオイ
2979,2015103622,ラテンリズム,鹿毛,2015/2/19,0-0-0-11,440.0,162,メイショウユキチ、カネトシバリアント
2980,2015105310,リアルハニー,栗毛,2015/3/24,0-0-0-4,456.0,1188,ゴールデンタバサ、タイセイフィクサー
2981,2015101981,リネンスイープ,芦毛,2015/3/16,0-0-0-3,410.0,,リネンリトルキング、リネンパター
2982,2015102972,ルリエフ,芦毛,2015/5/2,0-0-0-5,444.0,820,ラヴインスウィート、マックイーン
2983,2015104620,レッドチェイサー,栗毛,2015/2/5,0-0-0-5,466.0,,ホーリーフルーツ、レッドグロワール
2984,2015110009,レリカリオ,栗毛,2015/4/17,0-0-0-6,458.0,,
2985,2015102829,ローズピルグリム,青鹿毛,2015/3/4,0-0-0-3,420.0,,エルビーローズの2017
2986,2015104770,ワークジュニア,黒鹿毛,2015/3/21,0-0-0-3,440.0,2484,アドマイヤホーク、モズビリーブ
2987,2015100618,ヴィンテージパール,鹿毛,2015/3/4,0-0-0-6,436.0,,ハギノコメント、プティットコピーヌ
2988,2015104948,ヴォレダンルシエル,青鹿毛,2015/3/8,0-0-0-3,432.0,,カフナ、トウシンモンステラ
2989,2015105703,アヤメ,黒鹿毛,2015/2/27,0-0-1-4,440.0,,ミータロー、ベターフォーチュン
2990,2015109061,ケヤキ,鹿毛,2015/4/2,1-1-2-3,457.0,,タカネナデシコの2017
2991,2015101456,ダディダ,芦毛,2015/3/30,1-2-0-7,466.0,,フミノインパルス、ジュンストレート
2992,2015102650,ウワサノオンナ,鹿毛,2015/3/16,2-2-1-6,452.0,162,コロニアルペガサス、イシュタルサーガ
2993,2015100257,ジョウショーダイヤ,鹿毛,2015/3/6,1-1-2-7,436.0,,コトミノタカラ、ジョウショーコトミの2016
2994,2015100264,スーパーレガシー,黒鹿毛,2015/3/6,0-0-1-5,454.0,,ブレストファイヤー、ワイレアラテルネ
2995,2015100288,ハチキンブイパワー,黒鹿毛,2015/3/27,2-0-0-18,428.0,,ブラックプリンス
2996,2015103184,カンカン,鹿毛,2015/3/24,2-0-0-5,468.0,,
2997,2015104045,アレクシア,鹿毛,2015/3/25,1-1-0-8,446.0,108,ツクバフージン、サダムシーズン
2998,2015101455,エムティストロフィ,黒鹿毛,2015/4/9,1-0-0-21,448.0,,ファミリーズオナー、カシノアーニング
2999,2015100998,ナツィオナーレ,鹿毛,2015/4/11,0-0-2-1,449.0,248,クエリ、ラウリシルヴァの2012
3000,2015106464,アースルナ,鹿毛,2015/5/4,1-0-0-7,410.0,,ルナリアの2016
3001,2015101250,ハタノガナール,黒鹿毛,2015/5/28,2-0-2-9,474.0,,テイエムイナズマ、ハタノアブソルート
3002,2015105521,ビワチャン,鹿毛,2015/4/3,2-1-0-10,460.0,,リンゴチャン、ウインフルールの2013
3003,2015103016,マザー,芦毛,2015/3/22,1-0-1-5,496.0,,メデタシ、ヨッテウタッテ
3004,2015102060,アズーロ,鹿毛,2015/5/1,1-0-0-18,400.0,,アンコールステージ、バトルアンコールの2017
3005,2015106247,ピリリ,鹿毛,2015/6/4,2-0-1-6,402.0,324,ブランオラージュ、シーダーバード
3006,2015106204,コパノニューヨーク,鹿毛,2015/3/1,2-1-0-2,534.0,,コパノハート、ラブミーリバティー
3007,2015105337,デビルズヘアカット,青鹿毛,2015/4/8,2-1-0-2,446.0,,ジャマイカジョー、アストゥリアス
3008,2015104022,シャインオン,鹿毛,2015/3/26,1-0-1-15,438.0,,デグニティクローズ、ミノディエール
3009,2015103989,ケンヴェラーレ,栗毛,2015/4/9,0-0-2-8,455.0,,チャイナブルー
3010,2015100324,サンマルコ,栗毛,2015/4/15,0-1-0-4,404.0,,マルターズレーン、マルターズクラシカの2017
3011,2015102151,ロンリーチャプリン,鹿毛,2015/3/24,1-1-2-8,444.0,,スズカシャトル、タイキローズベスト
3012,2015101724,クロマメ,鹿毛,2015/4/12,1-3-0-19,408.0,129,キョウエイデューク、マカセタ
3013,2015101972,レイヴノユメ,鹿毛,2015/3/28,0-0-0-6,482.0,,ネコハッチ、リュウノパッセル
3014,2015104468,スマートキトゥン,栗毛,2015/2/25,0-0-1-1,430.0,,マルカプレジオ、サトノレオパード
3015,2015105620,ディーズパヒューム,鹿毛,2015/4/10,0-0-1-3,429.0,,ヒガシウィルウィン、パパラヴズマンボ
3016,2015102404,ヘニークイーン,栗毛,2015/2/15,1-1-1-2,478.0,432,キップヨシ、サンダークラウド
3017,2015102023,アーバンブラック,青鹿毛,2015/2/22,0-0-0-6,440.0,,ライズユアフラッグ、オチボル
3018,2015103570,アイアムサファイア,青鹿毛,2015/3/11,0-0-0-2,406.0,,アイアムエレガントの2016、アイアムエレガントの2017
3019,2015100350,アキヒメ,鹿毛,2015/3/25,0-0-0-3,402.0,,メイプルキング、サンライズバード
3020,2015104049,アドマイヤサン,鹿毛,2015/3/11,0-0-0-4,434.0,3024,コルカロリの2016、コルカロリの2017
3021,2015104058,アベンチュリン,芦毛,2015/3/25,0-0-0-2,508.0,7128,メジロマリアン、サンドラバローズ
3022,2015109032,アポロロッキー,栗毛,2015/4/25,0-0-0-2,520.0,1404,トウカイボーイ、シゲルオレンジ
3023,2015104907,イシュトヴァーン,鹿毛,2015/2/12,1-0-0-2,514.0,,ドナウデルタ、ドナウブルーの2017
3024,2015100236,ウインプライマリー,鹿毛,2015/3/7,0-0-0-4,420.0,,ホクトスルタン、ドリームシグナル
3025,2015100244,ウインリベロ,栗毛,2015/3/14,0-0-0-6,422.0,,ウインリバティ、シャルルヴォア
3026,2015103219,カズロレンツォ,黒鹿毛,2015/5/7,0-0-0-1,474.0,5400,イチダイ、テンテマリ
3027,2015106406,カラン,栗毛,2015/4/16,0-0-0-2,486.0,2268,メイショウレガーロ、メイショウオオゾラ
3028,2015106362,キリシマテソーロ,黒鹿毛,2015/3/9,0-0-0-2,448.0,756,アモン、ハナワキリシマの2012
3029,2015101629,キンゲショウ,栗毛,2015/2/17,0-0-0-2,446.0,432,サンタマリア、テイエムグランツ
3030,2015103769,キンショウ,黒鹿毛,2015/2/17,0-0-0-5,474.0,1101,マイティジャック、サンドベージュ
3031,2015102784,クールスパート,黒鹿毛,2015/4/28,0-0-0-3,430.0,216,ダイワブルーム、ティアップワンダー
3032,2015105541,クイーンディアス,鹿毛,2015/2/25,0-0-0-5,438.0,,セイガイハ、サチノストリートの2017
3033,2015102082,クリノユメジ,栗毛,2015/5/4,0-0-0-4,426.0,648,シルヴァースプーンの2016、シルヴァースプーンの2017
3034,2015106291,クルーズヴォイス,鹿毛,2015/2/18,0-0-0-8,426.0,259,ダノングリーン、ダノンイルーシヴ
3035,2015104977,グラマラスライフ,黒鹿毛,2015/1/31,0-0-1-2,466.0,,アンタラジー、エクレアスパークル
3036,2015103461,コスモジラソウ,栗毛,2015/5/5,0-0-0-6,474.0,183,ヴェラオンの2016
3037,2015106334,サウンドガバーナ,鹿毛,2015/4/10,0-0-0-4,498.0,950,ロックキャンディ、ハニーサックル
3038,2015106158,サニージューク,鹿毛,2015/3/19,0-0-0-4,464.0,,クレアチェイス、スパーブクィーンの2016
3039,2015105166,ジョユウ,黒鹿毛,2015/1/28,0-0-0-4,464.0,,イスルギ、キングアンドクイン
3040,2015110021,ステラストラータ,鹿毛,2015/4/7,0-0-0-4,468.0,,
3041,2015101617,ステリファラス,鹿毛,2015/4/5,0-0-0-2,496.0,,エオリア、ホロスコープ
3042,2015105667,センターフィールド,青鹿毛,2015/3/11,0-0-0-5,468.0,669,トウケイイダテン、リゼグランド
3043,2015104124,ソーグレア,黒鹿毛,2015/4/6,0-0-0-4,476.0,,リスヴェリアート、アルディエス
3044,2015105839,ソリフロール,黒鹿毛,2015/5/11,0-0-0-5,446.0,,デスペラード、ロジサンデー
3045,2015100337,ソルトテラス,鹿毛,2015/5/5,0-0-0-6,422.0,,モーニングテラス、スカイテラス
