,id,name,crop_count,crop_win_count,crop_grade_horse_count,crop_grade_win_count
3144,2006105726,ミスホーチミン,6,10,0,0
3145,1999107093,レジュイール,8,29,0,0
3146,2010101135,アールジュエリー,1,0,0,0
3147,1998101781,ダイナグロリア,8,13,0,0
3148,2008105503,ブランフィル,5,3,0,0
3149,2002100795,アクティビスト,8,10,0,0
3150,2008103219,カイアナイト,4,1,0,0
3151,2006104589,シルクパサージュ,4,5,0,0
3152,000a0111f6,ピクチャープリンセス,7,3,0,0
3153,2006103004,デリキットピース,3,0,0,0
3154,2006106743,グレンチェック,2,0,0,0
3155,2004100719,ピンクカメオ,6,2,0,0
3156,2007102818,グレナディーン,3,3,0,0
3157,2004106068,キンセイマル,4,5,0,0
3158,1998110236,スイートクラフティ,7,16,0,0
3159,2007104295,キョウワキララ,6,8,0,0
3160,2010100447,ドライブマイカー,4,0,0,0
3161,2005100884,サブノイナズマ,6,16,0,0
3162,2000106032,ティボリサンライズ,8,16,0,0
3163,000a010a98,ヘニーズソング,9,5,0,0
3164,2000104236,ショウナンマドンナ,8,17,0,0
3165,2000101468,ミュゲドボヌール,9,10,0,0
3166,1996103612,スイングバイ,10,34,0,0
3167,1994108709,ヴィクトリーバンク,11,9,0,0
3168,000a0120d2,マイジェン,5,2,0,0
3169,000a01116d,シーズインクルーデッド,10,16,2,2
3170,000a011a97,パンカティリオ,5,0,0,0
3171,2007102968,ユメノキズナ,3,1,0,0
3172,2005100980,ミサトバレー,4,0,0,0
3173,000a011a46,ベルエアシズル,2,2,0,0
3174,2006102931,ココナッツパルム,6,5,0,0
3175,1997102451,トミノラブラドール,13,33,0,0
3176,2006101388,ブルーブルチャンネ,5,6,0,0
3177,2010100709,サジッタ,3,0,0,0
3178,2007105320,クロカミノマイ,4,0,0,0
3179,2008100286,シーエーユウカ,3,0,0,0
3180,000a0116c7,キュームレイト,6,6,0,0
3181,2007102812,フローリストライフ,4,0,0,0
3182,2008102778,ハイデルベーレ,3,0,0,0
3183,000a011a99,ライムライトII,6,4,0,0
3184,2008105562,スペシャルピース,3,0,0,0
3185,2008101315,サンフローラン,3,3,0,0
3186,2007105552,クルタナ,3,6,0,0
3187,2001100973,スナークエレガント,9,13,0,0
3188,2003107472,パワーアン,6,8,0,0
3189,2010100467,ロクマリア,2,0,0,0
3190,1999100633,モノトーン,11,4,0,0
3191,2010104645,エーシンラクーン,3,1,0,0
3192,2004105576,トーセンラピュタ,6,5,0,0
3193,2003104030,ヒシエンジェル,6,4,0,0
3194,2002102400,ウインエルドール,5,4,0,0
3195,2006106317,キャリコローズ,3,0,0,0
3196,2002106777,シュヴァルツ,6,6,0,0
3197,2004106018,テイエムオペレッタ,6,0,0,0
3198,2009100833,ポーズ,4,3,0,0
3199,1997101815,アイノビジン,11,3,0,0
3200,2005103396,ディアダンサー,6,3,0,0
3201,2010105185,ラム,3,0,0,0
3202,2006103001,シャインオブハート,5,2,0,0
3203,000a010559,テレサザティーチャ,11,25,0,0
3204,2009101870,アキノガイア,3,0,0,0
3205,2001110149,クリントンガール,10,23,0,0
3206,2003100007,アンドロメダ,6,30,0,0
3207,2002102203,レーヴドアクトレス,8,12,0,0
3208,2002104512,スズカブルーム,8,23,0,0
3209,2006101195,シャルフミニョンヌ,6,4,0,0
3210,2003109320,ハナサカセマショウ,6,2,0,0
3211,2010104553,ツクバエトワール,2,1,0,0
3212,2011100440,ミラノリッチ,3,1,0,0
3213,2002101518,リンカラリー,8,14,0,0
3214,2008100255,サクラマシェリ,2,1,0,0
3215,2008100789,ナムラアミューズ,4,5,0,0
3216,2008105115,サイキョウファスト,4,2,0,0
3217,2003100794,エルファンタジヤ,10,7,0,0
3218,2002110067,サクラメントガール,9,38,0,0
3219,2005104677,トーセンエッセンス,5,2,0,0
3220,1998101274,クリスタルフローラ,9,8,0,0
3221,2004101040,オグリダイアン,9,15,0,0
3222,1998102000,フライトソング,9,11,0,0
3223,2004103027,ハギノポンパドール,7,5,0,0
3224,2008104769,コモレビ,3,0,0,0
3225,2006102735,ミリアム,4,3,0,0
3226,2009105676,ピュアダイヤモンド,3,0,0,0
3227,1998110161,キャッツプライド,12,14,0,0
3228,2009102987,モリヤッコ,2,2,0,0
3229,2006105360,コイクレナイ,5,5,0,0
3230,2008106453,カネスインバディル,5,4,0,0
3231,2007104455,ビバサムシング,4,5,0,0
3232,2004107091,グリーンヒルソング,2,2,0,0
3233,2009105390,エースジャンヌ,5,3,0,0
3234,2004100535,ドリームレインボー,8,20,0,0
3235,2010100700,ナーサリーライム,1,2,0,0
3236,2007104336,アテナブルー,5,2,0,0
3237,1999106268,ベルソング,8,12,0,0
3238,2002101486,デュランティ,4,5,0,0
3239,2009102653,ダーレームーン,4,4,0,0
3240,2006105516,モンローライン,6,13,0,0
3241,2004104672,ナイキアムール,8,8,0,0
3242,2008103169,マリーシア,3,0,0,0
3243,2010103736,ミスサンバレー,3,0,0,0
3244,2010110006,エーシンヘラ,3,1,0,0
3245,1992110341,キタサンアカデミー,14,26,0,0
3246,2010102531,ジョロキアキャット,3,0,0,0
3247,2008109045,アカギトップヒメ,1,0,0,0
3248,2004100636,ケイアイチアフル,4,2,0,0
3249,1999107635,コンテッサクィーン,10,21,0,0
3250,1997102348,ユウワンチョイス,9,12,0,0
3251,1999110302,ロケットスタート,11,12,0,0
3252,1997104647,ミッキーミッキー,10,32,0,0
3253,2001104239,ダイワデリカシー,9,15,0,0
3254,2007102535,フィールザファン,4,1,0,0
3255,2005105129,アウロラプラネット,4,0,0,0
3256,2005104040,ブライティアパルス,5,5,0,0
3257,2003102943,アイスドール,7,15,0,0
3258,2006103872,アッシュケーク,5,2,0,0
3259,2004101905,シーソング,6,3,0,0
3260,2006102913,ジェルミナル,5,3,0,0
3261,2010101657,スマイルユー,2,0,0,0
3262,2002103450,ハレクラニ,6,9,0,0
3263,1999106162,イットービコー,9,18,0,0
3264,2001104104,アルファグリン,11,16,0,0
3265,1999101413,オーゴンサンデー,6,3,0,0
3266,2002105067,ソーラーヴィジョン,11,13,0,0
3267,2005103399,カリスマブラック,3,0,0,0
3268,2009100729,マスイデア,3,0,0,0
3269,2001100183,カタズオノンデ,10,16,0,0
3270,1995108303,メジロシャープ,11,2,0,0
3271,2007110078,エアレモネード,3,6,0,0
3272,2006110041,エーシンロンシャン,4,0,0,0
3273,2000104613,ローレルデフィー,8,10,0,0
3274,2000101596,オーバルカット,12,18,0,0
3275,1999101065,ローズウッド,8,10,0,0
3276,2002100494,オメガアイランド,7,18,2,2
3277,2004106663,タイキシャイン,9,10,0,0
3278,2001100346,フミノバラード,4,0,0,0
3279,2004102911,スカーレットドレス,4,3,0,0
3280,2009105870,ディオベルタ,2,0,0,0
3281,1996104117,グレースポーラ,12,34,0,0
3282,2008102902,ダイワスプレンダー,3,0,0,0
3283,2000104635,キョウワオーシャン,7,10,0,0
3284,2005103844,エターナルロマンス,5,7,0,0
3285,2007103117,ヴェラブランカ,6,4,0,0
3286,2007101009,アイギス,4,4,0,0
3287,2003110226,コスモメルベーユ,8,23,0,0
3288,2003110070,グラスブロード,10,12,0,0
3289,2004104244,デライトシーン,6,16,0,0
3290,2008104681,サマーティアラ,3,0,0,0
3291,2003102828,カスタリア,7,12,0,0
3292,2005109289,サマーファインデイ,4,0,0,0
3293,2007104861,サマーコード,4,2,0,0
3294,2004102810,ナヴィガトリア,9,10,0,0
3295,000a010262,モスコーバーニング,8,31,0,0
3296,2007106060,リトルジュン,4,0,0,0
3297,1985103332,ハルジオン,3,0,0,0
3298,2004103300,ホクレレ,3,0,0,0
3299,2001104263,クリアムーブメント,8,11,0,0
3300,2008105409,サンバホイッスル,6,20,0,0
3301,000a011523,ライジングクロス,7,9,0,0
3302,2004106195,トノノオナリー,6,7,0,0
3303,2007109144,ノブクィーン,3,0,0,0
3304,2001106258,レディアドバンス,8,0,0,0
3305,1997104574,キミホウセキ,10,19,0,0
3306,1999110282,ウェルシュステラ,8,8,1,1
3307,2006103684,イズミコマンダー,6,12,0,0
3308,1994100197,サンデーストーリー,13,48,0,0
3309,2002104879,ドリームチルチル,9,30,0,0
3310,2008100052,ローズアダージョ,3,0,0,0
3311,1998102933,マコトホーシュン,9,38,0,0
3312,2002103948,スローアキッス,7,7,0,0
3313,2000104228,ペガサスゴールド,7,3,0,0
3314,2008103480,ドリームニキハート,4,1,0,0
3315,2005105693,スズカルビー,6,2,0,0
3316,2005102757,タイキルナ,7,6,0,0
3317,2010102079,ニシノオドリコ,2,0,0,0
3318,1999106177,ワタシノデバン,11,13,0,0
3319,2010105318,ホープフルドリーム,4,1,0,0
3320,1998107063,イズミナイナー,5,8,0,0
3321,1995100381,ドリーミーアイ,15,39,1,1
3322,2009105895,ミリオンセラー,4,0,0,0
3323,2003101361,ハツネラモーヌ,6,0,0,0
3324,1997104234,ティコティコタック,12,14,0,0
3325,2006100751,チェアユーアップ,5,3,0,0
3326,000a011dfe,ケストレルクエスト,4,2,0,0
3327,2009106204,ミスユニバース,2,0,0,0
3328,1996110164,ティエッチグリーン,10,18,0,0
3329,2005101541,テイエムクレナイ,5,3,0,0
3330,2010110035,オーラオブザムーン,2,0,0,0
3331,1999100130,マルカデスティニー,10,15,0,0
3332,2006101237,ストロングレダ,5,11,1,1
3333,2005104547,ミッシェルラブ,3,1,0,0
3334,2010104913,コウヨウルビー,3,0,0,0
3335,2006103246,ポリリズム,5,2,0,0
3336,2006105798,アデュラリア,6,1,0,0
3337,2010100343,テュケー,2,0,0,0
3338,2008105804,ロビングショット,5,0,0,0
3339,1997103448,アグネスチーアフル,10,21,0,0
3340,2009106261,パストフォリア,2,0,0,0
3341,2007105516,マシュケナーダ,3,0,0,0
3342,2006101372,ダンスインザムーン,4,2,0,0
3343,2004104750,ストームトウショウ,7,14,0,0
3344,1998101740,ラフィカ,10,17,1,1
3345,2001104232,エターナルハピネス,7,6,0,0
3346,000a0111c9,ピューリティー,10,12,0,0
3347,2000109390,マソオ,7,17,0,0
3348,2005105397,イントゥザライト,5,11,0,0
3349,2005102285,エレガントフラッグ,7,9,0,0
3350,2007103160,クイーンガバナンス,5,9,0,0
3351,2005105645,カネスベネフィシオ,8,8,0,0
3352,2002101011,レースパイロット,6,5,0,0
3353,2003106049,ジョウノナンシー,7,13,0,0
3354,000a00fe50,ササファイヤー,10,15,0,0
3355,2006104728,カーナヴァル,5,1,0,0
3356,2004103302,ジョルジーナ,9,14,0,0
3357,2006105025,リキサンキャロル,6,2,0,0
3358,2003100784,ベルモントアダマス,9,19,0,0
3359,2005102631,スズノヒロイン,6,3,0,0
3360,2002103785,アメリカーナ,9,9,0,0
3361,2009106516,ビーキュート,3,0,0,0
3362,2010102010,クリノバンダイサン,3,0,0,0
3363,2005102121,アルスノヴァ,7,10,0,0
3364,000a0127ff,パーシネット,1,0,0,0
3365,2008103309,ペルレンケッテ,2,0,0,0
3366,2004107127,ネヴァゾンターク,5,6,0,0
3367,000a00ff58,サンディシフター,11,50,0,0
3368,000a00fa6c,イットオールアッズアップ,9,14,0,0
3369,2001107336,レオコマチ,8,12,0,0
3370,2005102798,アグネスファスト,6,1,0,0
3371,2006102954,ロイヤルネックレス,4,4,0,0
3372,2008105967,サクセスマリ,5,0,0,0
3373,2007104969,ミスプロ,6,15,0,0
3374,1998101557,シャイニンググラス,11,35,0,0
3375,2009106319,メイショウモーレン,4,0,0,0
3376,2006101310,アームズトウショウ,4,0,0,0
3377,1997102454,フジノプログレス,12,8,0,0
3378,000a010553,ミュージカルII,10,10,0,0
3379,2002100586,サイマルタシュ,7,20,0,0
3380,1999101112,リンガスローレル,8,22,0,0
3381,1998110228,ソロリサイタル,9,19,0,0
3382,1999104604,アモーレペガサス,12,50,0,0
3383,000a010b78,バーミスキャット,10,5,0,0
3384,000a00ff4a,レディイン,10,18,0,0
3385,2009103533,ジュウゴヤムーン,2,0,0,0
3386,2003104982,ベルベティーン,5,3,0,0
3387,2009104152,ピエナエポナ,4,0,0,0
3388,000a011a60,クーデンビーチ,7,8,0,0
3389,1997103969,サイコーキララ,11,17,0,0
3390,2010103957,アルテミスハート,2,0,0,0
3391,2003100948,コトノハ,10,9,0,0
3392,2006105470,ヴィーナスゴスペル,5,9,0,0
3393,2001102184,シルクグラフィック,10,10,0,0
3394,2009106826,サチノバレンタイン,2,1,0,0
3395,2003103926,マッジョーレ,7,5,0,0
3396,2007103923,プリンセスティアラ,5,11,0,0
3397,2010104128,アストロラーベ,3,1,0,0
3398,2006104152,ケージーホマレ,6,10,0,0
3399,2008102926,ホリノマドンナ,5,4,0,0
3400,2010101106,ライアンシャーク,3,1,0,0
3401,2003106594,セトウチシャイン,7,10,0,0
3402,2006109154,スワヒメ,5,13,0,0
3403,2002104819,サムタイム,7,16,0,0
3404,2010104078,パッシオーネ,4,4,0,0
3405,2009100394,リーツリー,3,1,0,0
3406,2004100346,フジバラード,8,7,0,0
3407,2007104305,キョウワルシエル,5,0,0,0
3408,1999100838,ドラールフォンテン,12,17,0,0
3409,2007102184,ヒシヴェリタス,3,1,0,0
3410,2002101638,キヌガサアジュディ,10,12,0,0
3411,000a010757,コールドフロント,9,12,0,0
3412,2003100414,エーピーモモ,9,28,0,0
3413,1997103490,ラブフォーエバー,9,33,1,1
3414,2008105327,トーセンインディ,3,1,0,0
3415,2001106526,ラブポエット,6,10,0,0
3416,2007105062,クロワラモー,4,1,0,0
3417,2002100938,リンガフランカ,8,6,0,0
3418,2008105569,エメラルドコースト,4,3,0,0
3419,2007106399,マックスビート,2,1,0,0
3420,1995105931,ペンタルビー,11,33,0,0
3421,2001102685,ニシノジャンヌ,6,3,0,0
3422,2001103881,リバティーベル,10,18,0,0
3423,2005103009,コスモザガリア,5,2,0,0
3424,2009104467,フジドリーム,3,1,0,0
3425,2005101886,ブラックプリテー,5,8,0,0
3426,2007101435,ペプチドネオパレス,3,3,0,0
3427,1998105933,アマーレ,10,41,0,0
3428,2004105607,アイスカービング,3,0,0,0
3429,000a010ce9,インディアンファイル,7,11,0,0
3430,2000101134,アルフィーネ,11,16,0,0
3431,2006104307,プルマージュ,5,10,0,0
3432,2003105325,ブライトキャップ,9,14,0,0
3433,1999100708,クリサンテーム,12,25,0,0
3434,2009103846,サトノジュエル,3,0,0,0
3435,2007105537,アリエナイ,4,6,0,0
3436,2009104656,コスモアンドロメダ,2,2,0,0
3437,2009106303,ボルボレッタ,4,1,0,0
3438,000a00ff5b,アーミールージュ,7,26,0,0
3439,1998103988,セイウンクノイチ,13,13,1,3
3440,1998105666,イシノエレガンス,13,10,0,0
3441,2006105267,トゥモローズライト,5,2,0,0
3442,2007104004,セトウチソーラー,5,5,0,0
3443,2005106661,ナイキチャーミング,5,4,0,0
3444,2001101324,プリンセススズカ,7,5,0,0
3445,2000101251,サニーハシレ,8,26,0,0
3446,2005101786,シスターエレキング,6,12,0,0
3447,2005190001,トレラピッド,3,1,0,0
3448,2002101405,ダンシングママ,7,12,0,0
3449,2005101539,サウスエンピリカル,5,4,0,0
3450,2004103465,ヒカリベルサイユ,5,3,0,0
3451,2007100711,ワイエスハクサン,3,0,0,0
3452,1996109097,ユーセイシャイニー,8,8,0,0
3453,2009104436,パレスメダーリア,4,3,0,0
3454,000a010a05,グリントインハーアイ,11,15,0,0
3455,2005100643,マイディスカバリー,4,10,1,2
3456,1999102383,オリガミ,10,21,0,0
3457,2004105362,イエスプリーズ,6,16,0,0
3458,2002105521,タイキロザリオ,10,25,0,0
3459,2000100854,エアスパイシー,8,14,0,0
3460,2004104270,ゲラウトマイウエイ,6,3,0,0
3461,2007109339,テラザイザベラ,6,6,0,0
3462,2006106466,ルミエールブーケ,5,2,0,0
3463,2002102207,ヒミノオトヒメ,11,27,0,0
3464,1996110112,サヤカ,9,17,0,0
3465,2004100817,ベルモントマリンバ,2,0,0,0
3466,000a010639,マイホープ,10,16,0,0
3467,1997104652,マーベラスロマン,11,8,0,0
3468,2002100526,ミラキュラス,8,9,0,0
3469,2008101767,ビッグクロワッサン,4,2,0,0
3470,2007101817,ショウリノホホエミ,6,11,0,0
3471,2003109395,セユウスーパー,6,2,0,0
3472,2006101674,エムアイルシェル,4,2,0,0
3473,1997103396,アスペンリーフ,9,16,1,2
3474,000a010ce6,フェンスイ,10,13,0,0
3475,000a01069f,カストリア,9,13,2,3
3476,2010103993,デルマハヤブサ,2,0,0,0
3477,000a00fa52,モカモカ,11,18,0,0
3478,2011103556,パンデモニウム,2,1,0,0
3479,1996102446,イシノスター,14,19,0,0
3480,000a0065a8,ボーイントンキャニオン,19,31,0,0
3481,2006110105,エーシンフラクタル,6,10,0,0
3482,2000102403,レトロトウショウ,9,14,0,0
3483,2009104243,カルナヴァレ,2,1,0,0
3484,2002103455,セレブレイト,8,7,0,0
3485,000a006817,フェアリーテールタイム,12,10,0,0
3486,2008103014,アルデュール,4,2,0,0
3487,2009100612,ファインチョイス,3,1,0,0
3488,2007100132,チェリーブロッサム,4,1,0,0
3489,2002101894,リキサンセレブ,6,9,0,0
3490,2003103499,シンハルカジョウ,6,8,0,0
3491,2004103431,ムーランヴェール,3,5,0,0
3492,2009103856,ジェノア,4,2,0,0
3493,1997103065,マターラミツル,12,28,0,0
3494,2006110125,アポロライラ,7,0,0,0
3495,2008105113,ゴッドフローラ,3,0,0,0
3496,2006106583,ミヤビオウカ,7,10,0,0
3497,000a012f24,ヴァケア,1,1,0,0
3498,2006105604,ニシノシャトル,7,9,0,0
3499,2009105919,エターナルラブ,3,0,0,0
3500,2009101409,タカノベンチャー,3,0,0,0
3501,2006104191,ビビットベイビー,5,2,0,0
3502,2001106483,カーディナルローズ,7,9,0,0
3503,2001103236,サルヴァドール,10,15,0,0
3504,1999106948,ツルマルグラマー,9,20,0,0
3505,2007101192,サマーロコガール,4,2,0,0
3506,2002110236,セントフロンティア,7,23,0,0
3507,2005104526,メイプルプラウド,3,0,0,0
3508,2001100390,メイショウシュウカ,8,10,0,0
3509,2004106279,カワイミチコ,8,2,0,0
3510,2007100481,アポロパーフェクト,5,4,0,0
3511,2006102970,アイムソーラッキー,6,16,0,0
3512,2005104574,ケージーワンモア,8,20,0,0
3513,2000107554,ブッチ,8,13,0,0
3514,2000100704,サニークラッシック,10,21,1,1
3515,2009104767,ウインクルチャチャ,3,1,0,0
3516,2009105190,マイネペンタグラム,4,6,0,0
3517,2007104056,メインロージ,6,4,0,0
3518,2003103401,ビビ,6,5,0,0
3519,2001109223,ミサワフラッグ,9,3,0,0
3520,2011101357,ハシルヨアカルク,2,0,0,0
3521,2006101667,プレザントブリーズ,5,2,0,0
3522,2003104664,ポリーマグー,6,18,0,0
3523,2003103432,バンデリータ,7,10,0,0
3524,2005101085,サクライリューム,2,1,0,0
3525,2005110161,ハチノヨウニサス,8,11,0,0
3526,2005100096,ラヴァーズテーラー,5,5,0,0
3527,2009101159,スマートアルテミス,4,2,0,0
3528,2006103392,ムーンライトベイ,7,0,0,0
3529,2004103410,チャーミングギャル,5,2,0,0
3530,2010102385,ビキューナー,3,0,0,0
3531,2007102748,オレンジティアラ,2,1,0,0
3532,1997102300,サクラテンシ,9,15,0,0
3533,2005103321,シゲルスペラーレ,8,11,0,0
3534,2006105443,ジョウノノーブル,6,0,0,0
3535,2001107289,シーズアトムボイ,5,7,0,0
3536,2010102509,セイウンアカネイロ,3,0,0,0
3537,2006100329,スピネッタ,4,2,0,0
3538,2004105309,クロースハーモニー,7,15,0,0
3539,1997106316,アンプルカット,13,24,1,1
3540,2005109199,モンテミウ,5,13,0,0
3541,1996101978,シルク,8,21,0,0
3542,2005100363,ベルアミイ,6,16,0,0
3543,2000103479,シルエットロマンス,10,8,0,0
3544,2002100964,グラスジュリ,8,17,0,0
3545,2008102096,タカミツグリーン,4,3,0,0
3546,2010105620,チョウワンダー,2,0,0,0
3547,1999106915,プリンセスミラクル,9,17,0,0
3548,2006103799,コスモカラーズ,5,7,0,0
3549,1999110276,ローレルセレナーデ,12,48,0,0
3550,2004106159,リチュアリスト,6,4,0,0
3551,000a010569,ポリーズフリート,8,20,0,0
3552,2004110127,ピュアーフレーム,9,9,0,0
3553,2003102541,パッサリン,8,16,0,0
3554,000a00689c,カーラパワー,11,31,1,3
3555,2005104690,コパノカンノン,4,1,0,0
3556,2008105381,マイウィン,3,0,0,0
3557,2011102266,メイソヴリン,2,0,0,0
3558,000a010563,ヴァリュー,10,7,0,0
3559,2002100559,ピサノアリュメール,9,0,0,0
3560,2007106155,シセイアスカ,1,0,0,0
3561,2000106787,グロリーレイ,8,17,0,0
3562,2010100789,シギル,2,0,0,0
3563,2008105107,アフロディシアス,2,0,0,0
3564,1994105799,ショウナンアクシア,11,16,0,0
3565,2001101976,ピアニスト,7,11,0,0
3566,2009101767,シゲルアケビ,3,0,0,0
3567,2010104188,ナンヨーノケイー,1,0,0,0
3568,2008103353,マヒナ,2,1,0,0
3569,2008105877,ラブリーカランコエ,4,8,0,0
3570,2000101662,マチカネホシシロキ,9,10,0,0
3571,2010104493,プードルデコール,3,0,0,0
3572,2006106237,スズカワキア,5,0,0,0
3573,2010103826,ポッドフェアリー,3,0,0,0
3574,2002109050,ダイイチカネクラ,5,8,0,0
3575,1999102716,レーヴドゲラン,12,14,0,0
3576,2006102935,ハーレムスウィング,6,3,0,0
3577,2006104349,イナズマチーター,4,1,0,0
3578,1997103738,ニシノフレイア,9,18,0,0
3579,2004101761,パレスルビー,6,15,0,0
3580,2002100532,オーブリエチア,8,11,0,0
3581,2008104765,ロックフェアレディ,3,1,0,0
3582,2010104952,ティティテア,3,0,0,0
3583,2003106664,ホウライマドンナ,5,22,0,0
3584,2000103624,エイシンサンデリー,7,10,0,0
3585,2001101105,コンゴウアンゲルス,9,6,0,0
3586,2011104362,アニムス,2,0,0,0
3587,2007103411,パピチャン,3,0,0,0
3588,2010102846,パーティークィーン,2,0,0,0
3589,1999100356,ラガーシュリンクス,7,19,0,0
3590,1995107959,マッチザピース,14,12,0,0
3591,1998102713,サウンドアメニティ,10,19,0,0
3592,2006110139,ナイキクレイバー,5,4,0,0
3593,1997103381,レッドレターデイ,9,16,0,0
3594,2005200019,ハクバノイデンシ,3,3,0,0
3595,2006103263,クリンゲルベルガー,5,2,0,0
3596,2009103564,マーベラスルビー,2,0,0,0
3597,1992110098,トリプルマッチ,11,26,0,0
3598,1999106761,カラフルトーク,9,7,0,0
3599,2010103486,オウケンローズ,2,1,0,0
3600,2010104279,プリンセスフローラ,2,0,0,0
3601,2010100649,ライキリ,2,0,0,0
3602,2009102226,トーセンビクトリア,1,0,0,0
3603,1995106937,ボディラブ,17,33,0,0
3604,2010104440,シップスログ,5,0,0,0
3605,2003102889,アストリッド,5,5,0,0
3606,2007103975,キテキ,4,4,0,0
3607,2008103292,ナチュラルブリッジ,5,5,0,0
3608,2006100212,ジョーゲルダ,5,4,0,0
3609,2003105081,アリママリア,7,7,0,0
3610,2005102937,スズランコマンダー,3,3,0,0
3611,2004103752,モンルージュ,6,3,0,0
3612,2002100707,オレンジアロマ,7,4,0,0
3613,2009104446,アマダブラム,5,1,0,0
3614,2001101711,キョウワエンプレス,10,11,0,0
3615,000a0120eb,ボルドグザグ,5,1,0,0
3616,2008100265,グレートビーム,4,1,0,0
3617,2008105091,プルピットレディ,5,11,0,0
3618,2005105800,セイウンバリュー,5,8,0,0
3619,2001105316,キクノトップレディ,7,6,0,0
3620,2005103658,メモリーレディー,5,14,0,0
3621,2006102855,オートキュイジーヌ,5,7,0,0
3622,2003106176,オドゥールゲラン,8,8,0,0
3623,1993103439,ケイアイバラード,12,24,1,1
3624,1998102774,ジェネスジェット,10,10,0,0
3625,2003105271,シックファイター,7,22,0,0
3626,2004104288,タイムトゥラン,9,17,0,0
3627,2008105373,マスターゾロアーク,3,3,0,0
3628,2004110159,トーセンアート,8,7,0,0
3629,2008109140,タイホウパーリオ,3,2,0,0
3630,2005100027,マヤノアンズ,1,1,0,0
3631,1992101505,ガルフパール,14,11,0,0
3632,2010103895,ビキニクィーン,2,0,0,0
3633,2001102138,オーディエンス,10,13,0,0
3634,2004103808,プリモスペシャル,8,27,0,0
3635,2005100620,グロリアスメモリー,8,11,0,0
3636,000a010dca,カーサエスペランサ,11,8,0,0
3637,1996104650,サンレイククイン,13,31,2,3
3638,2000104805,スピードフェザー,8,9,0,0
3639,2009100248,エーシンブランシュ,4,1,0,0
3640,2006100494,カリビアンセレブ,5,4,0,0
3641,000a01132c,ゴールデンシルヴァー,5,14,0,0
3642,2009100726,インフィジャール,4,0,0,0
3643,2000101204,メジロテディベア,5,12,0,0
3644,2008100721,チェリーグレイス,5,4,0,0
3645,2000102936,ハルジュン,8,1,0,0
3646,2007105592,オファニエル,4,3,0,0
3647,2007106161,ジェイミー,2,0,0,0
3648,1997103068,プレミアクロス,11,15,0,0
3649,2001110265,フリーダムガール,9,11,0,0
3650,2004100221,ケンチャメワン,7,19,0,0
3651,2009104015,サクラストーリー,2,2,0,0
3652,2004104228,サンデーシャドウ,6,12,0,0
3653,2007101290,エーシンスポール,3,6,0,0
3654,2011102441,パーティクル,2,0,0,0
3655,2003100803,マダムメガミ,8,7,0,0
3656,1998100546,レスティヴコマンダ,11,29,0,0
3657,2009102813,ガイヤクイン,3,0,0,0
3658,2009105938,ダンスインザマミー,3,7,0,0
3659,1997105550,リタンオブハピネス,10,7,0,0
3660,2002100719,ワイルドサヴァンナ,9,15,0,0
3661,2001100540,コローレアランチョ,9,14,0,0
3662,1999103929,ジーガートップラン,8,8,0,0
3663,2008102540,モルフェソングエル,2,0,0,0
3664,2005100117,トーセンバスケット,4,2,0,0
3665,2010102955,ミラクルチャーム,2,0,0,0
3666,2007104965,フェスティヴレディ,4,0,0,0
3667,000a01055d,イッツアバウトシルヴァー,8,7,0,0
3668,1998103809,イソノキセキ,8,17,0,0
3669,2004104810,ミスズアロハ,3,0,0,0
3670,2009101577,ダームドゥラック,3,3,0,0
3671,2004105456,ジェニアロング,6,6,0,0
3672,1997106337,シルバーベル,13,29,0,0
3673,2004102801,メイカ,7,4,0,0
3674,2007102799,クリスティロマンス,4,2,0,0
3675,1999110231,キタサンオウシャン,9,6,0,0
3676,1999107066,マチカネセンヒメ,8,13,0,0
3677,1999106690,クリックヒア,13,15,0,0
3678,2001106966,リスティアエーデル,6,7,0,0
3679,1999102029,ティアレスクイーン,8,21,0,0
3680,2009101071,メイレディ,2,0,0,0
3681,2009104841,ナカヤマアンジュ,4,0,0,0
3682,2003102774,フラワーパス,8,7,0,0
3683,2008104809,ポレモス,5,5,0,0
3684,2005106230,ヨシサプライズ,5,3,0,0
3685,2006104600,ストロングヒロイン,5,8,0,0
3686,2007106522,オヘソノタカラモノ,5,4,0,0
3687,2008100485,マイネローレライ,3,0,0,0
3688,2002102516,マヤノソーナ,6,2,0,0
3689,2005106252,アドマイヤトパーズ,6,7,0,0
3690,2010103944,デルマザシキワラシ,3,0,0,0
3691,2010103733,ピアグラス,2,0,0,0
3692,000a010eac,フェザースティッチ,9,5,0,0
3693,1997102901,バービーライヒ,10,15,0,0
3694,2002107319,ランタナ,7,18,0,0
3695,2009101498,ビクトリーチャンス,3,2,0,0
3696,2004110077,エーシンマリポーサ,6,14,0,0
3697,000a01280c,エコーズインザウインド,3,0,0,0
3698,2007105458,リリーマルレーン,2,0,0,0
3699,2007100174,キタサンスズラン,3,5,0,0
3700,2003100348,ヒロサンシャイン,6,15,0,0
3701,2001104058,フレンドフォンテン,5,8,0,0
3702,1998101568,ノブレスオブリッジ,12,30,0,0
3703,2009101249,ハナノゴジュウマル,2,0,0,0
3704,1994106263,エキセントリック,13,46,0,0
3705,2007101663,フラッパーウィング,5,8,0,0
3706,2006103377,ヒトリシズカ,5,10,0,0
3707,1998104671,セイザンアゲイン,11,16,0,0
3708,2006103694,ダイワサンルージュ,6,8,0,0
